timestamp mote_count room_0 value_0 room_1 value_1 room_2 value_2 room_3 value_3 room_4 value_4 room_5 value_5
2--98:3--103:5--93:,2015.3.15-18.5.19
2--98:3--103:5--96:,2015.3.15-18.5.20
2--98:3--97:5--94:,2015.3.15-18.5.21
2--101:3--101:5--96:,2015.3.15-18.5.22
2--101:3--101:5--100:,2015.3.15-18.5.23
2--101:3--101:5--97:,2015.3.15-18.5.24
2--101:3--101:5--99:,2015.3.15-18.5.25
2--101:3--101:5--98:,2015.3.15-18.5.26
2--101:3--101:5--99:,2015.3.15-18.5.27
2--101:3--101:5--98:,2015.3.15-18.5.28
2--101:3--101:5--98:,2015.3.15-18.5.29
2--101:3--101:5--72:,2015.3.15-18.5.30
5--103:,2015.3.15-18.5.32
5--96:,2015.3.15-18.5.33
5--97:,2015.3.15-18.5.34
5--72:,2015.3.15-18.5.35
5--96:,2015.3.15-18.5.36
5--91:,2015.3.15-18.5.37
2--104:5--97:,2015.3.15-18.5.38
2--104:5--97:,2015.3.15-18.5.39
2--100:5--95:,2015.3.15-18.5.40
2--99:5--72:,2015.3.15-18.5.41
2--101:5--94:,2015.3.15-18.5.42
2--101:5--96:,2015.3.15-18.5.43
2--101:5--93:,2015.3.15-18.5.44
2--98:5--72:,2015.3.15-18.5.45
2--89:5--101:,2015.3.15-18.5.46
2--89:5--63:,2015.3.15-18.5.47
2--89:5--98:,2015.3.15-18.5.48
2--89:5--100:,2015.3.15-18.5.49
2--89:5--72:,2015.3.15-18.5.50
2--89:5--98:,2015.3.15-18.5.51
2--89:5--98:,2015.3.15-18.5.52
2--89:5--97:,2015.3.15-18.5.54
2--89:5--94:,2015.3.15-18.5.55
2--89:5--96:,2015.3.15-18.5.56
5--95:,2015.3.15-18.5.57
5--98:,2015.3.15-18.5.58
5--100:,2015.3.15-18.5.59
5--100:,2015.3.15-18.6.0
5--66:,2015.3.15-18.6.1
2--72:3--98:5--72:,2015.3.15-18.6.2
2--72:3--98:5--98:,2015.3.15-18.6.3
2--97:3--98:5--92:,2015.3.15-18.6.4
2--97:3--99:5--99:,2015.3.15-18.6.5
2--72:3--106:5--94:,2015.3.15-18.6.6
2--72:3--106:5--98:,2015.3.15-18.6.7
2--101:3--106:5--96:,2015.3.15-18.6.8
2--103:3--106:5--97:,2015.3.15-18.6.9
2--103:3--96:5--94:,2015.3.15-18.6.10
2--103:3--102:5--94:,2015.3.15-18.6.11
2--103:3--98:5--98:,2015.3.15-18.6.12
2--103:3--96:5--98:,2015.3.15-18.6.13
2--103:3--96:5--72:,2015.3.15-18.6.14
2--103:3--72:5--72:,2015.3.15-18.6.15
2--103:3--97:5--94:,2015.3.15-18.6.16
2--103:3--97:5--101:,2015.3.15-18.6.18
2--103:3--97:5--99:,2015.3.15-18.6.19
3--97:5--93:,2015.3.15-18.6.20
3--97:5--97:,2015.3.15-18.6.21
3--97:5--90:,2015.3.15-18.6.22
3--99:5--92:,2015.3.15-18.6.23
3--101:5--60:,2015.3.15-18.6.24
3--101:5--84:,2015.3.15-18.6.25
3--92:5--85:,2015.3.15-18.6.26
3--92:5--90:,2015.3.15-18.6.27
3--92:5--95:,2015.3.15-18.6.28
3--100:5--97:,2015.3.15-18.6.29
3--100:5--96:,2015.3.15-18.6.30
3--100:5--88:,2015.3.15-18.6.31
3--101:5--101:,2015.3.15-18.6.32
3--104:5--72:,2015.3.15-18.6.33
3--104:5--72:,2015.3.15-18.6.34
3--104:5--95:,2015.3.15-18.6.35
3--104:5--97:,2015.3.15-18.6.36
3--104:5--69:,2015.3.15-18.6.37
3--104:5--92:,2015.3.15-18.6.38
3--104:5--60:,2015.3.15-18.6.39
3--104:5--94:,2015.3.15-18.6.41
3--104:5--91:,2015.3.15-18.6.42
3--104:5--90:,2015.3.15-18.6.43
5--91:,2015.3.15-18.6.44
5--92:,2015.3.15-18.6.45
5--92:,2015.3.15-18.6.46
5--91:,2015.3.15-18.6.47
5--92:,2015.3.15-18.6.48
5--92:,2015.3.15-18.6.49
5--69:,2015.3.15-18.6.50
5--69:,2015.3.15-18.6.51
5--90:,2015.3.15-18.6.52
5--92:,2015.3.15-18.6.53
5--92:,2015.3.15-18.6.54
5--93:,2015.3.15-18.6.55
5--95:,2015.3.15-18.6.56
5--63:,2015.3.15-18.6.57
5--97:,2015.3.15-18.6.58
5--97:,2015.3.15-18.6.59
2--96:3--95:5--93:,2015.3.15-18.7.0
2--96:3--93:5--93:,2015.3.15-18.7.1
2--96:3--97:5--93:,2015.3.15-18.7.2
2--96:3--92:5--93:6--101,2015.3.15-18.7.4
2--96:3--96:5--93:6--101,2015.3.15-18.7.5
2--96:3--88:5--93:6--101,2015.3.15-18.7.6
2--96:3--90:5--93:6--101,2015.3.15-18.7.7
2--96:3--91:5--93:6--101,2015.3.15-18.7.8
2--96:3--72:5--93:6--101,2015.3.15-18.7.9
3--99:6--101,2015.3.15-18.7.10
3--96:6--101,2015.3.15-18.7.11
3--95:6--101,2015.3.15-18.7.12
3--100:6--101,2015.3.15-18.7.13
3--94:,2015.3.15-18.7.14
3--96:,2015.3.15-18.7.15
3--98:6--103,2015.3.15-18.7.16
3--96:6--103,2015.3.15-18.7.17
3--72:6--103,2015.3.15-18.7.18
3--103:6--98,2015.3.15-18.7.19
3--98:6--99,2015.3.15-18.7.20
3--94:6--97,2015.3.15-18.7.21
3--72:6--96,2015.3.15-18.7.22
3--99:5--97:6--66,2015.3.15-18.7.23
3--72:5--97:6--102,2015.3.15-18.7.24
3--72:5--97:6--96,2015.3.15-18.7.25
3--100:5--97:6--98,2015.3.15-18.7.27
3--72:5--97:6--102,2015.3.15-18.7.28
3--101:5--97:6--99,2015.3.15-18.7.29
3--101:5--97:6--100,2015.3.15-18.7.30
3--101:5--97:6--72,2015.3.15-18.7.31
3--101:5--97:6--88,2015.3.15-18.7.32
3--101:5--97:6--66,2015.3.15-18.7.33
3--101:6--91,2015.3.15-18.7.34
3--101:6--66,2015.3.15-18.7.35
3--101:6--87,2015.3.15-18.7.36
3--101:6--90,2015.3.15-18.7.37
3--101:6--85,2015.3.15-18.7.38
6--63,2015.3.15-18.7.39
6--87,2015.3.15-18.7.40
6--90,2015.3.15-18.7.41
6--90,2015.3.15-18.7.42
6--72,2015.3.15-18.7.43
6--89,2015.3.15-18.7.44
6--88,2015.3.15-18.7.45
3--102:6--98,2015.3.15-18.7.46
3--102:6--89,2015.3.15-18.7.47
3--102:6--66,2015.3.15-18.7.48
3--102:6--103,2015.3.15-18.7.50
3--102:6--102,2015.3.15-18.7.51
3--102:6--99,2015.3.15-18.7.52
3--102:6--99,2015.3.15-18.7.53
3--102:6--99,2015.3.15-18.7.54
3--102:6--99,2015.3.15-18.7.55
3--102:6--100,2015.3.15-18.7.56
6--100,2015.3.15-18.7.57
6--97,2015.3.15-18.7.58
6--72,2015.3.15-18.7.59
6--95,2015.3.15-18.8.0
6--97,2015.3.15-18.8.1
6--90,2015.3.15-18.8.2
6--83,2015.3.15-18.8.3
6--92,2015.3.15-18.8.4
6--94,2015.3.15-18.8.5
6--90,2015.3.15-18.8.6
6--94,2015.3.15-18.8.7
6--92,2015.3.15-18.8.8
6--92,2015.3.15-18.8.9
6--99,2015.3.15-18.8.10
6--87,2015.3.15-18.8.11
6--92,2015.3.15-18.8.12
6--92,2015.3.15-18.8.14
6--92,2015.3.15-18.8.15
6--91,2015.3.15-18.8.16
6--72,2015.3.15-18.8.17
6--97,2015.3.15-18.8.18
6--92,2015.3.15-18.8.19
6--88,2015.3.15-18.8.20
6--88,2015.3.15-18.8.21
6--96,2015.3.15-18.8.22
6--87,2015.3.15-18.8.23
6--90,2015.3.15-18.8.24
6--87,2015.3.15-18.8.25
6--86,2015.3.15-18.8.26
6--85,2015.3.15-18.8.27
6--63,2015.3.15-18.8.28
3--99:6--96,2015.3.15-18.8.29
3--99:6--99,2015.3.15-18.8.30
3--99:6--94,2015.3.15-18.8.31
3--99:6--92,2015.3.15-18.8.32
3--99:6--69,2015.3.15-18.8.33
3--99:6--95,2015.3.15-18.8.34
3--99:6--69,2015.3.15-18.8.35
3--99:6--97,2015.3.15-18.8.36
3--99:6--92,2015.3.15-18.8.38
3--99:6--93,2015.3.15-18.8.39
6--69,2015.3.15-18.8.40
6--72,2015.3.15-18.8.41
6--97,2015.3.15-18.8.42
6--95,2015.3.15-18.8.43
6--90,2015.3.15-18.8.44
6--90,2015.3.15-18.8.45
6--90,2015.3.15-18.8.46
6--69,2015.3.15-18.8.47
6--94,2015.3.15-18.8.48
6--94,2015.3.15-18.8.49
6--69,2015.3.15-18.8.50
6--91,2015.3.15-18.8.51
6--88,2015.3.15-18.8.52
6--92,2015.3.15-18.8.53
6--86,2015.3.15-18.8.54
6--63,2015.3.15-18.8.55
6--60,2015.3.15-18.8.56
6--89,2015.3.15-18.8.57
6--85,2015.3.15-18.8.58
6--66,2015.3.15-18.8.59
6--93,2015.3.15-18.9.0
6--72,2015.3.15-18.9.2
6--91,2015.3.15-18.9.3
6--91,2015.3.15-18.9.4
6--95,2015.3.15-18.9.5
6--66,2015.3.15-18.9.6
6--69,2015.3.15-18.9.7
6--60,2015.3.15-18.9.8
6--90,2015.3.15-18.9.9
6--86,2015.3.15-18.9.10
6--90,2015.3.15-18.9.11
6--92,2015.3.15-18.9.12
6--93,2015.3.15-18.9.13
6--103,2015.3.15-18.9.14
6--90,2015.3.15-18.9.15
6--93,2015.3.15-18.9.16
6--93,2015.3.15-18.9.17
6--72,2015.3.15-18.9.18
6--96,2015.3.15-18.9.19
6--92,2015.3.15-18.9.20
6--97,2015.3.15-18.9.21
6--89,2015.3.15-18.9.22
6--98,2015.3.15-18.9.23
6--97,2015.3.15-18.9.25
6--97,2015.3.15-18.9.26
6--97,2015.3.15-18.9.27
6--97,2015.3.15-18.9.28
6--97,2015.3.15-18.9.29
6--97,2015.3.15-18.9.30
6--97,2015.3.15-18.9.31
6--101,2015.3.15-18.9.32
6--95,2015.3.15-18.9.33
6--69,2015.3.15-18.9.34
6--91,2015.3.15-18.9.35
6--90,2015.3.15-18.9.36
6--98,2015.3.15-18.9.37
6--98,2015.3.15-18.9.38
6--98,2015.3.15-18.9.39
6--92,2015.3.15-18.9.40
6--93,2015.3.15-18.9.41
6--69,2015.3.15-18.9.42
6--69,2015.3.15-18.9.43
6--90,2015.3.15-18.9.44
6--66,2015.3.15-18.9.45
6--93,2015.3.15-18.9.46
6--90,2015.3.15-18.9.47
6--69,2015.3.15-18.9.49
6--97,2015.3.15-18.9.50
6--95,2015.3.15-18.9.51
6--99,2015.3.15-18.9.52
6--95,2015.3.15-18.9.53
6--102,2015.3.15-18.9.54
6--102,2015.3.15-18.9.55
6--95,2015.3.15-18.9.56
6--66,2015.3.15-18.9.57
6--63,2015.3.15-18.9.58
6--66,2015.3.15-18.9.59
6--97,2015.3.15-18.10.0
6--97,2015.3.15-18.10.1
3--95:5--98:6--97,2015.3.15-18.10.2
3--95:5--98:6--97,2015.3.15-18.10.3
3--103:5--98:6--97,2015.3.15-18.10.4
3--96:5--98:6--97,2015.3.15-18.10.5
3--96:5--98:6--97,2015.3.15-18.10.6
3--72:5--98:6--97,2015.3.15-18.10.7
3--98:5--98:6--97,2015.3.15-18.10.8
3--96:5--98:6--97,2015.3.15-18.10.9
3--92:5--98:,2015.3.15-18.10.10
3--94:5--98:,2015.3.15-18.10.12
3--93:,2015.3.15-18.10.13
3--72:,2015.3.15-18.10.14
3--96:5--102:,2015.3.15-18.10.15
3--93:5--102:,2015.3.15-18.10.16
3--97:5--98:,2015.3.15-18.10.17
3--93:5--98:,2015.3.15-18.10.18
3--95:5--98:,2015.3.15-18.10.19
3--99:5--98:,2015.3.15-18.10.20
3--101:5--98:,2015.3.15-18.10.21
3--102:5--98:,2015.3.15-18.10.22
3--100:5--98:,2015.3.15-18.10.23
3--103:5--98:,2015.3.15-18.10.24
3--98:5--98:,2015.3.15-18.10.25
3--101:5--98:,2015.3.15-18.10.26
3--72:,2015.3.15-18.10.27
3--72:,2015.3.15-18.10.28
3--72:,2015.3.15-18.10.29
3--72:,2015.3.15-18.10.30
3--98:,2015.3.15-18.10.31
3--99:,2015.3.15-18.10.32
3--101:,2015.3.15-18.10.33
3--90:,2015.3.15-18.10.35
3--92:,2015.3.15-18.10.36
3--94:,2015.3.15-18.10.37
3--94:,2015.3.15-18.10.38
3--93:,2015.3.15-18.10.39
3--94:,2015.3.15-18.10.40
3--91:,2015.3.15-18.10.41
3--95:,2015.3.15-18.10.42
3--72:,2015.3.15-18.10.43
3--72:,2015.3.15-18.10.44
3--94:,2015.3.15-18.10.45
3--72:,2015.3.15-18.10.46
3--96:,2015.3.15-18.10.47
3--72:,2015.3.15-18.10.48
3--95:,2015.3.15-18.10.49
3--94:,2015.3.15-18.10.50
3--95:,2015.3.15-18.10.51
3--93:,2015.3.15-18.10.52
3--102:,2015.3.15-18.10.53
3--99:5--100:,2015.3.15-18.10.54
3--72:5--72:,2015.3.15-18.10.55
3--98:5--72:,2015.3.15-18.10.56
3--98:5--72:,2015.3.15-18.10.58
3--99:5--72:,2015.3.15-18.10.59
3--99:5--72:,2015.3.15-18.11.0
3--99:5--72:,2015.3.15-18.11.1
3--99:5--72:,2015.3.15-18.11.2
3--99:5--72:,2015.3.15-18.11.3
3--99:5--72:,2015.3.15-18.11.4
3--99:,2015.3.15-18.11.5
3--98:,2015.3.15-18.11.6
3--97:,2015.3.15-18.11.7
3--72:,2015.3.15-18.11.8
3--99:,2015.3.15-18.11.9
3--96:,2015.3.15-18.11.10
3--96:5--100:6--104,2015.3.15-18.11.11
3--72:5--100:6--104,2015.3.15-18.11.12
3--72:5--100:6--104,2015.3.15-18.11.13
3--99:5--100:6--98,2015.3.15-18.11.14
3--72:5--100:6--98,2015.3.15-18.11.15
3--100:5--100:6--99,2015.3.15-18.11.16
3--100:5--100:6--99,2015.3.15-18.11.17
3--100:5--100:6--97,2015.3.15-18.11.18
3--100:5--100:6--72,2015.3.15-18.11.19
3--102:5--100:6--72,2015.3.15-18.11.20
3--101:6--99,2015.3.15-18.11.22
3--101:6--99,2015.3.15-18.11.23
3--101:6--99,2015.3.15-18.11.24
3--102:6--99,2015.3.15-18.11.25
3--102:6--96,2015.3.15-18.11.26
3--97:5--98:6--96,2015.3.15-18.11.27
3--98:5--109:6--72,2015.3.15-18.11.28
3--98:5--100:6--72,2015.3.15-18.11.29
3--101:5--97:6--72,2015.3.15-18.11.30
3--101:5--97:6--72,2015.3.15-18.11.31
3--98:5--97:6--72,2015.3.15-18.11.32
3--97:5--97:6--100,2015.3.15-18.11.33
3--93:5--97:6--100,2015.3.15-18.11.34
3--96:5--97:6--72,2015.3.15-18.11.35
3--92:5--97:6--72,2015.3.15-18.11.36
3--88:5--97:6--72,2015.3.15-18.11.37
3--66:5--97:6--72,2015.3.15-18.11.38
3--91:5--97:6--72,2015.3.15-18.11.39
3--72:6--72,2015.3.15-18.11.40
3--95:6--72,2015.3.15-18.11.41
3--95:6--72,2015.3.15-18.11.42
3--95:6--72,2015.3.15-18.11.43
3--72:6--72,2015.3.15-18.11.44
3--98:,2015.3.15-18.11.46
3--92:,2015.3.15-18.11.47
3--93:,2015.3.15-18.11.48
3--90:,2015.3.15-18.11.49
3--69:,2015.3.15-18.11.50
3--89:,2015.3.15-18.11.51
3--94:,2015.3.15-18.11.52
3--94:,2015.3.15-18.11.53
3--91:,2015.3.15-18.11.54
3--72:,2015.3.15-18.11.55
3--92:,2015.3.15-18.11.56
3--95:6--100,2015.3.15-18.11.57
3--95:5--72:6--102,2015.3.15-18.11.58
3--102:5--72:6--102,2015.3.15-18.11.59
3--98:5--97:6--102,2015.3.15-18.12.0
3--96:5--97:6--103,2015.3.15-18.12.1
3--98:5--94:6--103,2015.3.15-18.12.2
3--72:5--98:6--103,2015.3.15-18.12.3
3--93:5--98:6--103,2015.3.15-18.12.4
3--93:5--100:6--103,2015.3.15-18.12.5
3--93:5--69:6--98,2015.3.15-18.12.6
3--100:5--95:6--98,2015.3.15-18.12.7
3--100:5--72:6--98,2015.3.15-18.12.8
3--100:5--72:6--98,2015.3.15-18.12.10
3--72:5--95:6--98,2015.3.15-18.12.11
3--97:5--100:6--98,2015.3.15-18.12.12
3--98:5--99:6--98,2015.3.15-18.12.13
3--97:5--99:6--98,2015.3.15-18.12.14
3--99:5--99:6--98,2015.3.15-18.12.15
3--99:5--89:6--98,2015.3.15-18.12.16
3--99:5--97:,2015.3.15-18.12.17
3--99:5--69:,2015.3.15-18.12.18
3--99:5--69:,2015.3.15-18.12.19
3--99:5--72:,2015.3.15-18.12.20
3--99:5--91:,2015.3.15-18.12.21
3--99:5--98:,2015.3.15-18.12.22
3--99:5--96:,2015.3.15-18.12.23
3--99:5--107:,2015.3.15-18.12.24
5--94:,2015.3.15-18.12.25
5--93:,2015.3.15-18.12.26
5--94:,2015.3.15-18.12.27
5--94:,2015.3.15-18.12.28
5--94:,2015.3.15-18.12.29
5--93:,2015.3.15-18.12.30
5--92:,2015.3.15-18.12.31
5--69:,2015.3.15-18.12.32
3--98:5--93:,2015.3.15-18.12.34
3--98:5--95:,2015.3.15-18.12.35
3--98:5--72:,2015.3.15-18.12.36
3--98:5--72:,2015.3.15-18.12.37
3--98:5--72:,2015.3.15-18.12.38
3--98:5--93:,2015.3.15-18.12.39
3--98:5--95:,2015.3.15-18.12.40
3--98:5--94:,2015.3.15-18.12.41
3--98:5--69:,2015.3.15-18.12.42
5--95:,2015.3.15-18.12.43
5--93:,2015.3.15-18.12.44
5--94:,2015.3.15-18.12.45
5--93:,2015.3.15-18.12.46
5--94:,2015.3.15-18.12.47
5--94:,2015.3.15-18.12.48
5--94:,2015.3.15-18.12.49
5--93:,2015.3.15-18.12.50
5--93:,2015.3.15-18.12.51
5--93:,2015.3.15-18.12.52
5--93:,2015.3.15-18.12.53
5--94:,2015.3.15-18.12.54
5--93:,2015.3.15-18.12.56
5--69:,2015.3.15-18.12.57
5--93:,2015.3.15-18.12.58
5--93:,2015.3.15-18.12.59
5--72:,2015.3.15-18.13.0
5--90:,2015.3.15-18.13.1
5--72:,2015.3.15-18.13.2
5--92:,2015.3.15-18.13.3
3--72:5--97:,2015.3.15-18.13.4
3--102:5--72:,2015.3.15-18.13.5
3--102:5--69:,2015.3.15-18.13.6
3--104:5--69:,2015.3.15-18.13.7
3--100:5--96:,2015.3.15-18.13.8
3--100:5--72:,2015.3.15-18.13.9
3--100:5--97:,2015.3.15-18.13.10
3--101:5--97:,2015.3.15-18.13.11
3--72:5--72:,2015.3.15-18.13.12
3--100:5--72:,2015.3.15-18.13.13
3--72:5--95:,2015.3.15-18.13.14
3--72:5--72:,2015.3.15-18.13.15
3--72:5--96:,2015.3.15-18.13.16
3--72:5--98:,2015.3.15-18.13.17
3--72:5--98:,2015.3.15-18.13.18
3--72:5--98:,2015.3.15-18.13.20
3--72:5--97:,2015.3.15-18.13.21
3--102:5--97:,2015.3.15-18.13.22
3--102:5--94:,2015.3.15-18.13.23
3--102:5--72:,2015.3.15-18.13.24
3--102:5--72:,2015.3.15-18.13.25
3--102:5--95:,2015.3.15-18.13.26
3--102:5--95:,2015.3.15-18.13.27
3--102:5--95:,2015.3.15-18.13.28
3--102:5--95:,2015.3.15-18.13.29
3--102:5--95:,2015.3.15-18.13.30
3--102:5--101:,2015.3.15-18.13.31
5--98:,2015.3.15-18.13.32
5--98:,2015.3.15-18.13.33
5--98:,2015.3.15-18.13.34
5--98:,2015.3.15-18.13.35
5--97:,2015.3.15-18.13.36
5--99:,2015.3.15-18.13.37
5--100:,2015.3.15-18.13.38
5--94:,2015.3.15-18.13.39
5--94:,2015.3.15-18.13.40
5--94:,2015.3.15-18.13.41
5--94:,2015.3.15-18.13.42
5--94:,2015.3.15-18.13.44
5--96:,2015.3.15-18.13.45
5--72:,2015.3.15-18.13.46
5--72:,2015.3.15-18.13.47
5--98:,2015.3.15-18.13.48
5--93:,2015.3.15-18.13.49
5--93:,2015.3.15-18.13.50
5--93:,2015.3.15-18.13.51
5--95:,2015.3.15-18.13.52
5--92:,2015.3.15-18.13.53
5--92:,2015.3.15-18.13.54
5--93:,2015.3.15-18.13.55
5--94:,2015.3.15-18.13.56
5--93:,2015.3.15-18.13.57
5--95:,2015.3.15-18.13.58
5--98:,2015.3.15-18.13.59
2--72:5--100:,2015.3.15-18.14.0
2--72:5--69:,2015.3.15-18.14.1
2--72:5--99:,2015.3.15-18.14.2
2--72:5--98:,2015.3.15-18.14.3
2--72:5--69:,2015.3.15-18.14.4
2--72:5--93:,2015.3.15-18.14.5
2--72:5--92:,2015.3.15-18.14.7
2--72:5--91:,2015.3.15-18.14.8
2--72:5--93:,2015.3.15-18.14.9
5--95:,2015.3.15-18.14.10
5--92:,2015.3.15-18.14.11
5--94:,2015.3.15-18.14.12
5--95:,2015.3.15-18.14.13
5--96:,2015.3.15-18.14.14
5--72:,2015.3.15-18.14.15
5--69:,2015.3.15-18.14.16
5--95:,2015.3.15-18.14.17
3--90:5--95:,2015.3.15-18.14.18
3--97:5--95:,2015.3.15-18.14.19
3--72:5--95:6--101,2015.3.15-18.14.20
3--93:5--103:6--97,2015.3.15-18.14.21
3--93:5--103:6--114,2015.3.15-18.14.22
3--91:5--103:6--97,2015.3.15-18.14.23
3--91:5--103:6--97,2015.3.15-18.14.24
3--91:5--103:6--97,2015.3.15-18.14.25
3--91:5--103:6--97,2015.3.15-18.14.26
3--92:5--103:6--97,2015.3.15-18.14.27
3--92:5--103:6--97,2015.3.15-18.14.28
3--90:5--103:6--97,2015.3.15-18.14.30
3--93:5--103:6--97,2015.3.15-18.14.31
3--92:6--97,2015.3.15-18.14.32
3--92:,2015.3.15-18.14.33
3--92:,2015.3.15-18.14.34
3--91:,2015.3.15-18.14.35
3--91:,2015.3.15-18.14.36
3--69:,2015.3.15-18.14.37
3--90:,2015.3.15-18.14.38
3--97:5--98:,2015.3.15-18.14.39
3--97:5--101:,2015.3.15-18.14.40
3--97:5--101:,2015.3.15-18.14.41
3--97:5--100:,2015.3.15-18.14.42
3--97:5--100:,2015.3.15-18.14.43
3--97:5--100:,2015.3.15-18.14.44
3--97:5--100:,2015.3.15-18.14.45
3--97:5--100:,2015.3.15-18.14.46
3--97:4--87:5--100:,2015.3.15-18.14.47
3--97:4--91:5--100:,2015.3.15-18.14.48
3--97:4--66:5--100:,2015.3.15-18.14.49
3--97:4--89:5--100:,2015.3.15-18.14.50
4--94:,2015.3.15-18.14.51
4--94:,2015.3.15-18.14.53
4--88:,2015.3.15-18.14.54
4--90:,2015.3.15-18.14.55
4--91:,2015.3.15-18.14.56
4--95:,2015.3.15-18.14.57
4--96:,2015.3.15-18.14.58
4--91:,2015.3.15-18.14.59
4--92:,2015.3.15-18.15.0
4--69:,2015.3.15-18.15.1
4--92:,2015.3.15-18.15.2
4--66:,2015.3.15-18.15.3
4--69:,2015.3.15-18.15.4
4--94:,2015.3.15-18.15.5
4--72:,2015.3.15-18.15.6
4--101:,2015.3.15-18.15.7
4--97:,2015.3.15-18.15.8
4--97:,2015.3.15-18.15.9
4--91:,2015.3.15-18.15.11
4--72:,2015.3.15-18.15.12
4--99:,2015.3.15-18.15.13
4--72:,2015.3.15-18.15.14
4--98:,2015.3.15-18.15.15
4--98:,2015.3.15-18.15.16
4--100:,2015.3.15-18.15.17
4--95:,2015.3.15-18.15.18
4--72:,2015.3.15-18.15.19
4--99:,2015.3.15-18.15.20
4--99:,2015.3.15-18.15.21
4--99:,2015.3.15-18.15.22
4--99:,2015.3.15-18.15.23
4--72:,2015.3.15-18.15.24
4--102:,2015.3.15-18.15.25
4--102:,2015.3.15-18.15.26
4--102:,2015.3.15-18.15.27
4--102:,2015.3.15-18.15.28
4--72:,2015.3.15-18.15.29
4--91:,2015.3.15-18.15.30
4--72:,2015.3.15-18.15.31
4--91:,2015.3.15-18.15.32
4--96:,2015.3.15-18.15.33
4--96:,2015.3.15-18.15.35
4--109:,2015.3.15-18.15.36
4--98:,2015.3.15-18.15.37
4--100:,2015.3.15-18.15.38
4--99:,2015.3.15-18.15.39
4--91:,2015.3.15-18.15.40
4--96:,2015.3.15-18.15.41
4--93:,2015.3.15-18.15.42
4--94:,2015.3.15-18.15.43
4--101:,2015.3.15-18.15.44
4--98:,2015.3.15-18.15.45
4--98:,2015.3.15-18.15.46
4--95:,2015.3.15-18.15.47
4--93:,2015.3.15-18.15.48
4--95:5--98:,2015.3.15-18.15.49
4--95:5--98:,2015.3.15-18.15.50
4--100:5--98:,2015.3.15-18.15.51
4--99:5--98:,2015.3.15-18.15.52
4--97:5--98:,2015.3.15-18.15.53
4--96:5--98:,2015.3.15-18.15.54
4--97:5--98:,2015.3.15-18.15.55
4--98:5--98:,2015.3.15-18.15.56
4--72:5--98:,2015.3.15-18.15.57
4--96:5--98:,2015.3.15-18.15.59
4--93:5--98:,2015.3.15-18.16.0
4--96:5--98:,2015.3.15-18.16.1
4--97:,2015.3.15-18.16.2
4--72:,2015.3.15-18.16.3
4--92:,2015.3.15-18.16.4
4--89:,2015.3.15-18.16.5
4--66:,2015.3.15-18.16.6
4--99:,2015.3.15-18.16.7
4--95:,2015.3.15-18.16.8
4--91:,2015.3.15-18.16.9
4--94:,2015.3.15-18.16.10
4--92:,2015.3.15-18.16.11
4--92:,2015.3.15-18.16.12
4--88:,2015.3.15-18.16.13
4--84:,2015.3.15-18.16.14
4--97:,2015.3.15-18.16.15
4--91:,2015.3.15-18.16.16
4--101:,2015.3.15-18.16.17
4--87:,2015.3.15-18.16.18
4--72:,2015.3.15-18.16.20
4--69:,2015.3.15-18.16.21
4--94:,2015.3.15-18.16.22
4--66:,2015.3.15-18.16.23
4--97:,2015.3.15-18.16.24
4--95:,2015.3.15-18.16.25
4--98:,2015.3.15-18.16.26
4--100:,2015.3.15-18.16.27
4--72:,2015.3.15-18.16.28
4--72:,2015.3.15-18.16.29
4--98:,2015.3.15-18.16.30
4--101:5--104:,2015.3.15-18.16.31
4--98:5--104:,2015.3.15-18.16.32
4--98:5--98:,2015.3.15-18.16.33
4--102:5--99:,2015.3.15-18.16.34
4--102:5--99:,2015.3.15-18.16.35
4--102:5--99:,2015.3.15-18.16.36
4--102:5--99:,2015.3.15-18.16.37
4--102:5--99:,2015.3.15-18.16.38
4--102:5--99:,2015.3.15-18.16.39
4--102:5--99:,2015.3.15-18.16.40
4--102:5--99:,2015.3.15-18.16.41
4--97:5--99:,2015.3.15-18.16.42
4--99:,2015.3.15-18.16.44
4--98:,2015.3.15-18.16.45
4--95:,2015.3.15-18.16.46
4--95:,2015.3.15-18.16.47
4--86:,2015.3.15-18.16.48
4--90:,2015.3.15-18.16.49
4--90:,2015.3.15-18.16.50
4--94:,2015.3.15-18.16.51
3--98:4--94:,2015.3.15-18.16.52
3--72:4--94:,2015.3.15-18.16.53
2--92:3--72:4--94:5--91:,2015.3.15-18.16.54
2--92:3--72:4--94:5--97:,2015.3.15-18.16.55
2--88:3--72:4--94:5--72:,2015.3.15-18.16.56
2--88:3--72:4--94:5--72:,2015.3.15-18.16.57
2--88:3--72:4--94:5--72:,2015.3.15-18.16.58
2--88:3--72:4--94:5--72:,2015.3.15-18.16.59
2--88:3--72:4--94:5--72:,2015.3.15-18.17.0
2--88:3--72:5--72:,2015.3.15-18.17.1
2--88:3--72:5--72:,2015.3.15-18.17.2
2--88:5--72:,2015.3.15-18.17.3
2--88:5--72:,2015.3.15-18.17.4
5--72:,2015.3.15-18.17.5
2--91:,2015.3.15-18.17.8
2--91:,2015.3.15-18.17.9
2--91:,2015.3.15-18.17.10
2--91:5--98:,2015.3.15-18.17.11
2--91:5--99:,2015.3.15-18.17.12
2--91:5--99:,2015.3.15-18.17.13
2--91:5--98:,2015.3.15-18.17.14
